event_id,user_id,session_id,timestamp,event_type,product_id,category,price,quantity,device,is_new_user,city
264,100055,S100055_362988,2026-02-27 02:04:41,checkout_start,,,,,iOS,False,Hyderabad
265,100055,S100055_362988,2026-02-27 02:05:52,payment_attempt,,,,,iOS,False,Hyderabad
266,100055,S100055_362988,2026-02-27 02:06:45,purchase,2072.0,Snacks & Beverages,136.64,2.0,iOS,False,Hyderabad
267,100055,S100055_994054,2026-03-04 11:03:00,app_open,,,,,Android,False,Kolkata
268,100055,S100055_994054,2026-03-04 11:03:54,search,2139.0,Staples,232.52,,Android,False,Kolkata
269,100056,S100056_813884,2026-03-24 12:52:00,app_open,,,,,Android,True,Delhi NCR
270,100057,S100057_842466,2026-02-14 17:16:00,app_open,,,,,Web,True,Pune
271,100057,S100057_685179,2026-01-03 06:52:00,app_open,,,,,iOS,False,Hyderabad
272,100057,S100057_685179,2026-01-03 06:52:31,search,2178.0,Electronics,502.78,,iOS,False,Hyderabad
273,100058,S100058_916752,2026-03-08 09:22:00,app_open,,,,,Android,True,Kolkata
274,100058,S100058_916752,2026-03-08 09:22:48,search,2091.0,Personal Care,647.77,,Android,True,Kolkata
275,100058,S100058_916752,2026-03-08 09:23:17,product_view,2140.0,Staples,425.73,,Android,True,Kolkata
276,100059,S100059_726103,2026-01-08 19:39:00,app_open,,,,,iOS,True,Delhi NCR
277,100059,S100059_726103,2026-01-08 19:39:42,search,2036.0,Dairy & Breakfast,238.3,,iOS,True,Delhi NCR
278,100059,S100059_726103,2026-01-08 19:40:02,product_view,2004.0,Fruits & Vegetables,91.87,,iOS,True,Delhi NCR
279,100059,S100059_726103,2026-01-08 19:42:07,add_to_cart,2004.0,Fruits & Vegetables,91.87,1.0,iOS,True,Delhi NCR
280,100059,S100059_632131,2026-01-09 01:24:00,app_open,,,,,Android,False,Hyderabad
281,100059,S100059_632131,2026-01-09 01:24:44,search,2134.0,Staples,538.12,,Android,False,Hyderabad
282,100059,S100059_632131,2026-01-09 01:25:26,product_view,2158.0,Baby Care,553.7,,Android,False,Hyderabad
283,100059,S100059_632131,2026-01-09 01:28:19,add_to_cart,2158.0,Baby Care,553.7,1.0,Android,False,Hyderabad
284,100059,S100059_632131,2026-01-09 01:30:50,checkout_start,,,,,Android,False,Hyderabad
285,100059,S100059_632131,2026-01-09 01:31:59,payment_attempt,,,,,Android,False,Hyderabad
286,100059,S100059_632131,2026-01-09 01:32:04,purchase,2158.0,Baby Care,553.7,1.0,Android,False,Hyderabad
287,100060,S100060_648540,2026-03-13 23:39:00,app_open,,,,,iOS,True,Mumbai
288,100060,S100060_648540,2026-03-13 23:39:40,search,2162.0,Baby Care,570.72,,iOS,True,Mumbai
289,100060,S100060_648540,2026-03-13 23:41:07,product_view,2125.0,Household Care,285.25,,iOS,True,Mumbai
290,100061,S100061_225964,2026-03-07 07:11:00,app_open,,,,,Android,True,Kolkata
291,100062,S100062_176142,2026-03-29 05:19:00,app_open,,,,,iOS,True,Pune
292,100062,S100062_176142,2026-03-29 05:19:05,search,2165.0,Baby Care,489.12,,iOS,True,Pune
293,100062,S100062_959834,2026-01-31 13:19:00,app_open,,,,,Android,False,Delhi NCR
294,100062,S100062_959834,2026-01-31 13:19:08,search,2189.0,Electronics,1691.11,,Android,False,Delhi NCR
295,100062,S100062_959834,2026-01-31 13:20:55,product_view,2177.0,Electronics,2147.95,,Android,False,Delhi NCR
296,100063,S100063_396452,2026-02-24 07:44:00,app_open,,,,,Android,True,Pune
297,100063,S100063_604098,2026-03-18 02:19:00,app_open,,,,,iOS,False,Kolkata
298,100063,S100063_604098,2026-03-18 02:19:56,search,2112.0,Household Care,303.61,,iOS,False,Kolkata
299,100063,S100063_604098,2026-03-18 02:20:31,product_view,2033.0,Dairy & Breakfast,205.44,,iOS,False,Kolkata
300,100063,S100063_604098,2026-03-18 02:21:13,add_to_cart,2033.0,Dairy & Breakfast,205.44,2.0,iOS,False,Kolkata
301,100064,S100064_627348,2026-01-14 11:40:00,app_open,,,,,Web,True,Pune
302,100064,S100064_627348,2026-01-14 11:40:54,search,2104.0,Household Care,352.13,,Web,True,Pune
303,100064,S100064_627348,2026-01-14 11:42:26,product_view,2097.0,Personal Care,409.48,,Web,True,Pune
304,100064,S100064_268531,2026-02-13 15:30:00,app_open,,,,,Android,False,Delhi NCR
305,100064,S100064_268531,2026-02-13 15:30:50,search,2130.0,Staples,352.65,,Android,False,Delhi NCR
306,100065,S100065_586193,2026-02-07 06:34:00,app_open,,,,,Android,True,Hyderabad
307,100065,S100065_586193,2026-02-07 06:34:11,search,2027.0,Dairy & Breakfast,72.99,,Android,True,Hyderabad
308,100065,S100065_586193,2026-02-07 06:35:50,product_view,2157.0,Baby Care,964.59,,Android,True,Hyderabad
309,100065,S100065_586193,2026-02-07 06:37:45,add_to_cart,2157.0,Baby Care,964.59,1.0,Android,True,Hyderabad
310,100065,S100065_220248,2026-02-20 17:05:00,app_open,,,,,Android,False,Delhi NCR
311,100066,S100066_367774,2026-02-05 18:07:00,app_open,,,,,Android,True,Hyderabad
312,100066,S100066_367774,2026-02-05 18:07:47,search,2056.0,Snacks & Beverages,209.18,,Android,True,Hyderabad
313,100066,S100066_367774,2026-02-05 18:09:14,product_view,2014.0,Fruits & Vegetables,145.38,,Android,True,Hyderabad
314,100066,S100066_367774,2026-02-05 18:10:21,add_to_cart,2014.0,Fruits & Vegetables,145.38,1.0,Android,True,Hyderabad
315,100066,S100066_367774,2026-02-05 18:12:17,checkout_start,,,,,Android,True,Hyderabad
316,100066,S100066_367774,2026-02-05 18:12:57,payment_attempt,,,,,Android,True,Hyderabad
317,100066,S100066_367774,2026-02-05 18:13:14,purchase,2014.0,Fruits & Vegetables,145.38,1.0,Android,True,Hyderabad
318,100067,S100067_828821,2026-03-28 07:29:00,app_open,,,,,Web,True,Pune
319,100067,S100067_924619,2026-03-27 12:23:00,app_open,,,,,Android,False,Mumbai
320,100068,S100068_259095,2026-02-25 20:10:00,app_open,,,,,iOS,True,Delhi NCR
321,100068,S100068_577691,2026-03-06 19:20:00,app_open,,,,,Android,False,Pune
322,100068,S100068_577691,2026-03-06 19:20:50,search,2187.0,Electronics,1874.23,,Android,False,Pune
323,100068,S100068_577691,2026-03-06 19:21:03,product_view,2031.0,Dairy & Breakfast,76.07,,Android,False,Pune
324,100068,S100068_686298,2026-02-22 02:02:00,app_open,,,,,Web,False,Delhi NCR
325,100068,S100068_686298,2026-02-22 02:02:44,search,2044.0,Dairy & Breakfast,184.18,,Web,False,Delhi NCR
326,100068,S100068_686298,2026-02-22 02:04:21,product_view,2102.0,Household Care,151.07,,Web,False,Delhi NCR
327,100068,S100068_686298,2026-02-22 02:05:25,add_to_cart,2102.0,Household Care,151.07,1.0,Web,False,Delhi NCR
328,100068,S100068_686298,2026-02-22 02:08:18,checkout_start,,,,,Web,False,Delhi NCR
329,100068,S100068_686298,2026-02-22 02:08:35,payment_attempt,,,,,Web,False,Delhi NCR
330,100068,S100068_686298,2026-02-22 02:08:51,purchase,2102.0,Household Care,151.07,1.0,Web,False,Delhi NCR
331,100069,S100069_717394,2026-03-06 10:53:00,app_open,,,,,Android,True,Hyderabad
332,100069,S100069_717394,2026-03-06 10:53:17,search,2049.0,Dairy & Breakfast,190.87,,Android,True,Hyderabad
333,100069,S100069_717394,2026-03-06 10:54:11,product_view,2176.0,Electronics,277.35,,Android,True,Hyderabad
334,100070,S100070_329652,2026-01-03 09:10:00,app_open,,,,,iOS,True,Mumbai
335,100070,S100070_329652,2026-01-03 09:10:47,search,2148.0,Staples,245.9,,iOS,True,Mumbai
336,100070,S100070_329652,2026-01-03 09:12:31,product_view,2023.0,Fruits & Vegetables,132.85,,iOS,True,Mumbai
337,100070,S100070_329652,2026-01-03 09:15:20,add_to_cart,2023.0,Fruits & Vegetables,132.85,3.0,iOS,True,Mumbai
338,100070,S100070_329652,2026-01-03 09:16:05,checkout_start,,,,,iOS,True,Mumbai
339,100071,S100071_945907,2026-01-21 12:27:00,app_open,,,,,Android,True,Hyderabad
340,100071,S100071_945907,2026-01-21 12:27:45,search,2058.0,Snacks & Beverages,136.56,,Android,True,Hyderabad
341,100071,S100071_945907,2026-01-21 12:28:47,product_view,2083.0,Personal Care,371.91,,Android,True,Hyderabad
342,100071,S100071_436173,2026-03-24 12:02:00,app_open,,,,,Android,False,Delhi NCR
343,100071,S100071_436173,2026-03-24 12:02:38,search,2177.0,Electronics,2147.95,,Android,False,Delhi NCR
344,100071,S100071_436173,2026-03-24 12:04:28,product_view,2024.0,Fruits & Vegetables,41.8,,Android,False,Delhi NCR
345,100072,S100072_149247,2026-01-26 16:29:00,app_open,,,,,iOS,True,Pune
346,100072,S100072_149247,2026-01-26 16:29:58,search,2162.0,Baby Care,570.72,,iOS,True,Pune
347,100072,S100072_149247,2026-01-26 16:30:34,product_view,2166.0,Baby Care,128.26,,iOS,True,Pune
348,100073,S100073_972769,2026-02-12 14:17:00,app_open,,,,,Android,True,Bengaluru
349,100073,S100073_972769,2026-02-12 14:17:14,search,2047.0,Dairy & Breakfast,157.61,,Android,True,Bengaluru
350,100074,S100074_476558,2026-02-11 17:06:00,app_open,,,,,Android,True,Hyderabad
351,100075,S100075_285301,2026-01-06 06:33:00,app_open,,,,,iOS,True,Mumbai
352,100076,S100076_874021,2026-03-27 18:48:00,app_open,,,,,iOS,True,Pune
353,100076,S100076_874021,2026-03-27 18:48:34,search,2029.0,Dairy & Breakfast,125.77,,iOS,True,Pune
354,100076,S100076_874021,2026-03-27 18:48:48,product_view,2024.0,Fruits & Vegetables,41.8,,iOS,True,Pune
355,100076,S100076_874021,2026-03-27 18:51:09,add_to_cart,2024.0,Fruits & Vegetables,41.8,1.0,iOS,True,Pune
356,100076,S100076_874021,2026-03-27 18:52:49,checkout_start,,,,,iOS,True,Pune
357,100076,S100076_874021,2026-03-27 18:53:02,payment_attempt,,,,,iOS,True,Pune
358,100076,S100076_874021,2026-03-27 18:53:31,purchase,2024.0,Fruits & Vegetables,41.8,1.0,iOS,True,Pune
359,100076,S100076_910516,2026-01-02 15:48:00,app_open,,,,,iOS,False,Bengaluru
360,100076,S100076_910516,2026-01-02 15:48:58,search,2038.0,Dairy & Breakfast,125.21,,iOS,False,Bengaluru
361,100076,S100076_910516,2026-01-02 15:49:57,product_view,2168.0,Baby Care,114.12,,iOS,False,Bengaluru
362,100076,S100076_910516,2026-01-02 15:51:20,add_to_cart,2168.0,Baby Care,114.12,3.0,iOS,False,Bengaluru
363,100076,S100076_910516,2026-01-02 15:51:52,checkout_start,,,,,iOS,False,Bengaluru
364,100076,S100076_910516,2026-01-02 15:52:38,payment_attempt,,,,,iOS,False,Bengaluru
365,100076,S100076_910516,2026-01-02 15:53:06,purchase,2168.0,Baby Care,114.12,3.0,iOS,False,Bengaluru
366,100077,S100077_837328,2026-01-08 21:05:00,app_open,,,,,Android,True,Kolkata
367,100077,S100077_837328,2026-01-08 21:05:13,search,2025.0,Fruits & Vegetables,102.68,,Android,True,Kolkata
368,100078,S100078_799225,2026-02-22 08:38:00,app_open,,,,,Android,True,Mumbai
369,100078,S100078_799225,2026-02-22 08:38:09,search,2192.0,Electronics,1418.73,,Android,True,Mumbai
370,100079,S100079_349354,2026-01-06 04:01:00,app_open,,,,,Android,True,Mumbai
371,100079,S100079_349354,2026-01-06 04:01:40,search,2048.0,Dairy & Breakfast,71.56,,Android,True,Mumbai
372,100079,S100079_349354,2026-01-06 04:02:57,product_view,2192.0,Electronics,1418.73,,Android,True,Mumbai
373,100079,S100079_349354,2026-01-06 04:03:29,add_to_cart,2192.0,Electronics,1418.73,2.0,Android,True,Mumbai
374,100079,S100079_349354,2026-01-06 04:05:37,checkout_start,,,,,Android,True,Mumbai
375,100079,S100079_349354,2026-01-06 04:06:54,payment_attempt,,,,,Android,True,Mumbai
376,100079,S100079_349354,2026-01-06 04:07:32,purchase,2192.0,Electronics,1418.73,2.0,Android,True,Mumbai
377,100079,S100079_540392,2026-03-26 00:52:00,app_open,,,,,Android,False,Hyderabad
378,100079,S100079_540392,2026-03-26 00:52:25,search,2114.0,Household Care,146.26,,Android,False,Hyderabad
379,100080,S100080_519734,2026-02-11 01:35:00,app_open,,,,,iOS,True,Kolkata
380,100080,S100080_519734,2026-02-11 01:35:13,search,2190.0,Electronics,871.64,,iOS,True,Kolkata
381,100080,S100080_943527,2026-01-19 10:57:00,app_open,,,,,Android,False,Kolkata
382,100080,S100080_943527,2026-01-19 10:57:17,search,2184.0,Electronics,2451.1,,Android,False,Kolkata
383,100080,S100080_943527,2026-01-19 10:58:02,product_view,2094.0,Personal Care,564.15,,Android,False,Kolkata
384,100081,S100081_149468,2026-03-09 18:17:00,app_open,,,,,iOS,True,Pune
385,100081,S100081_383510,2026-02-13 09:51:00,app_open,,,,,iOS,False,Bengaluru
386,100081,S100081_383510,2026-02-13 09:51:45,search,2138.0,Staples,511.65,,iOS,False,Bengaluru
387,100081,S100081_383510,2026-02-13 09:52:17,product_view,2098.0,Personal Care,647.05,,iOS,False,Bengaluru
388,100081,S100081_383510,2026-02-13 09:54:13,add_to_cart,2098.0,Personal Care,647.05,1.0,iOS,False,Bengaluru
389,100081,S100081_383510,2026-02-13 09:55:41,checkout_start,,,,,iOS,False,Bengaluru
390,100081,S100081_383510,2026-02-13 09:56:30,payment_attempt,,,,,iOS,False,Bengaluru
391,100081,S100081_383510,2026-02-13 09:56:47,purchase,2098.0,Personal Care,647.05,1.0,iOS,False,Bengaluru
392,100082,S100082_904591,2026-03-25 07:56:00,app_open,,,,,Android,True,Delhi NCR
393,100082,S100082_904591,2026-03-25 07:56:17,search,2141.0,Staples,378.46,,Android,True,Delhi NCR
394,100082,S100082_904591,2026-03-25 07:58:02,product_view,2011.0,Fruits & Vegetables,175.37,,Android,True,Delhi NCR
395,100082,S100082_904591,2026-03-25 07:58:41,add_to_cart,2011.0,Fruits & Vegetables,175.37,2.0,Android,True,Delhi NCR
396,100082,S100082_904591,2026-03-25 08:01:55,checkout_start,,,,,Android,True,Delhi NCR
397,100082,S100082_904591,2026-03-25 08:02:12,payment_attempt,,,,,Android,True,Delhi NCR
398,100082,S100082_904591,2026-03-25 08:02:17,purchase,2011.0,Fruits & Vegetables,175.37,2.0,Android,True,Delhi NCR
399,100082,S100082_732518,2026-03-17 04:17:00,app_open,,,,,iOS,False,Bengaluru
400,100082,S100082_732518,2026-03-17 04:17:24,search,2197.0,Electronics,2272.36,,iOS,False,Bengaluru
401,100083,S100083_777921,2026-02-08 11:35:00,app_open,,,,,iOS,True,Kolkata
402,100083,S100083_777921,2026-02-08 11:35:21,search,2153.0,Baby Care,736.2,,iOS,True,Kolkata
403,100083,S100083_777921,2026-02-08 11:36:03,product_view,2152.0,Baby Care,437.04,,iOS,True,Kolkata
404,100084,S100084_662349,2026-03-07 22:27:00,app_open,,,,,Android,True,Kolkata
405,100084,S100084_673933,2026-01-22 12:41:00,app_open,,,,,Android,False,Hyderabad
406,100084,S100084_673933,2026-01-22 12:41:15,search,2135.0,Staples,160.84,,Android,False,Hyderabad
407,100084,S100084_673933,2026-01-22 12:42:44,product_view,2064.0,Snacks & Beverages,46.16,,Android,False,Hyderabad
408,100084,S100084_673933,2026-01-22 12:43:47,add_to_cart,2064.0,Snacks & Beverages,46.16,1.0,Android,False,Hyderabad
409,100084,S100084_673933,2026-01-22 12:46:58,checkout_start,,,,,Android,False,Hyderabad
410,100085,S100085_837903,2026-03-07 14:54:00,app_open,,,,,iOS,True,Mumbai
411,100086,S100086_713854,2026-02-02 17:25:00,app_open,,,,,iOS,True,Pune
412,100086,S100086_525865,2026-03-23 13:40:00,app_open,,,,,Android,False,Hyderabad
413,100086,S100086_525865,2026-03-23 13:40:40,search,2193.0,Electronics,1208.52,,Android,False,Hyderabad
414,100086,S100086_525865,2026-03-23 13:41:48,product_view,2020.0,Fruits & Vegetables,71.69,,Android,False,Hyderabad
415,100086,S100086_525865,2026-03-23 13:42:40,add_to_cart,2020.0,Fruits & Vegetables,71.69,3.0,Android,False,Hyderabad
416,100086,S100086_525865,2026-03-23 13:44:40,checkout_start,,,,,Android,False,Hyderabad
417,100086,S100086_525865,2026-03-23 13:45:09,payment_attempt,,,,,Android,False,Hyderabad
418,100086,S100086_525865,2026-03-23 13:45:20,purchase,2020.0,Fruits & Vegetables,71.69,3.0,Android,False,Hyderabad
419,100087,S100087_274343,2026-03-29 18:51:00,app_open,,,,,Android,True,Hyderabad
420,100087,S100087_274343,2026-03-29 18:51:17,search,2127.0,Staples,411.38,,Android,True,Hyderabad
421,100087,S100087_274343,2026-03-29 18:52:35,product_view,2022.0,Fruits & Vegetables,100.33,,Android,True,Hyderabad
422,100088,S100088_120114,2026-03-01 14:52:00,app_open,,,,,Android,True,Kolkata
423,100088,S100088_120114,2026-03-01 14:52:59,search,2109.0,Household Care,521.26,,Android,True,Kolkata
424,100088,S100088_120114,2026-03-01 14:54:58,product_view,2096.0,Personal Care,482.15,,Android,True,Kolkata
425,100088,S100088_120114,2026-03-01 14:55:58,add_to_cart,2096.0,Personal Care,482.15,1.0,Android,True,Kolkata
426,100088,S100088_120114,2026-03-01 14:59:55,checkout_start,,,,,Android,True,Kolkata
427,100088,S100088_120114,2026-03-01 15:00:53,payment_attempt,,,,,Android,True,Kolkata
428,100088,S100088_120114,2026-03-01 15:01:46,purchase,2096.0,Personal Care,482.15,1.0,Android,True,Kolkata
429,100089,S100089_306469,2026-01-30 05:52:00,app_open,,,,,Android,True,Hyderabad
430,100089,S100089_306469,2026-01-30 05:52:58,search,2003.0,Fruits & Vegetables,105.42,,Android,True,Hyderabad
431,100089,S100089_306469,2026-01-30 05:53:09,product_view,2171.0,Baby Care,312.8,,Android,True,Hyderabad
432,100089,S100089_306469,2026-01-30 05:55:52,add_to_cart,2171.0,Baby Care,312.8,1.0,Android,True,Hyderabad
433,100089,S100089_306469,2026-01-30 05:56:18,checkout_start,,,,,Android,True,Hyderabad
434,100089,S100089_306469,2026-01-30 05:57:13,payment_attempt,,,,,Android,True,Hyderabad
435,100089,S100089_306469,2026-01-30 05:58:05,purchase,2171.0,Baby Care,312.8,1.0,Android,True,Hyderabad
436,100090,S100090_832028,2026-03-03 23:06:00,app_open,,,,,Android,True,Delhi NCR
437,100091,S100091_313911,2026-02-24 04:42:00,app_open,,,,,Android,True,Mumbai
438,100092,S100092_461876,2026-02-26 22:16:00,app_open,,,,,Android,True,Pune
439,100092,S100092_461876,2026-02-26 22:16:06,search,2098.0,Personal Care,647.05,,Android,True,Pune
440,100092,S100092_461876,2026-02-26 22:17:03,product_view,2070.0,Snacks & Beverages,107.99,,Android,True,Pune
441,100092,S100092_461876,2026-02-26 22:19:47,add_to_cart,2070.0,Snacks & Beverages,107.99,1.0,Android,True,Pune
442,100092,S100092_461876,2026-02-26 22:22:19,checkout_start,,,,,Android,True,Pune
443,100092,S100092_461876,2026-02-26 22:23:34,payment_attempt,,,,,Android,True,Pune
444,100092,S100092_461876,2026-02-26 22:23:48,purchase,2070.0,Snacks & Beverages,107.99,1.0,Android,True,Pune
445,100093,S100093_487403,2026-01-10 10:58:00,app_open,,,,,Web,True,Hyderabad
446,100093,S100093_487403,2026-01-10 10:58:24,search,2022.0,Fruits & Vegetables,100.33,,Web,True,Hyderabad
447,100094,S100094_543295,2026-03-11 12:10:00,app_open,,,,,Android,True,Mumbai
448,100094,S100094_543295,2026-03-11 12:10:50,search,2078.0,Personal Care,666.12,,Android,True,Mumbai
449,100094,S100094_543295,2026-03-11 12:12:08,product_view,2027.0,Dairy & Breakfast,72.99,,Android,True,Mumbai
450,100094,S100094_543295,2026-03-11 12:13:41,add_to_cart,2027.0,Dairy & Breakfast,72.99,2.0,Android,True,Mumbai
451,100094,S100094_543295,2026-03-11 12:15:32,checkout_start,,,,,Android,True,Mumbai
452,100094,S100094_543295,2026-03-11 12:16:33,payment_attempt,,,,,Android,True,Mumbai
453,100094,S100094_543295,2026-03-11 12:17:08,purchase,2027.0,Dairy & Breakfast,72.99,2.0,Android,True,Mumbai
454,100094,S100094_211139,2026-03-12 10:17:00,app_open,,,,,Web,False,Mumbai
455,100094,S100094_211139,2026-03-12 10:17:46,search,2189.0,Electronics,1691.11,,Web,False,Mumbai
456,100094,S100094_211139,2026-03-12 10:19:23,product_view,2021.0,Fruits & Vegetables,113.61,,Web,False,Mumbai
457,100095,S100095_693861,2026-03-26 02:09:00,app_open,,,,,Web,True,Bengaluru
458,100095,S100095_693861,2026-03-26 02:09:27,search,2169.0,Baby Care,214.93,,Web,True,Bengaluru
459,100095,S100095_693861,2026-03-26 02:11:05,product_view,2078.0,Personal Care,666.12,,Web,True,Bengaluru
460,100095,S100095_693861,2026-03-26 02:11:45,add_to_cart,2078.0,Personal Care,666.12,3.0,Web,True,Bengaluru
461,100096,S100096_286589,2026-02-15 08:18:00,app_open,,,,,iOS,True,Hyderabad
462,100097,S100097_121243,2026-01-30 04:11:00,app_open,,,,,Android,True,Kolkata
463,100097,S100097_121243,2026-01-30 04:11:12,search,2158.0,Baby Care,553.7,,Android,True,Kolkata
464,100097,S100097_121243,2026-01-30 04:13:09,product_view,2134.0,Staples,538.12,,Android,True,Kolkata
465,100097,S100097_121243,2026-01-30 04:13:59,add_to_cart,2134.0,Staples,538.12,1.0,Android,True,Kolkata
466,100097,S100097_121243,2026-01-30 04:15:21,checkout_start,,,,,Android,True,Kolkata
467,100097,S100097_121243,2026-01-30 04:15:35,payment_attempt,,,,,Android,True,Kolkata
468,100097,S100097_121243,2026-01-30 04:16:23,purchase,2134.0,Staples,538.12,1.0,Android,True,Kolkata
469,100098,S100098_980382,2026-02-05 21:20:00,app_open,,,,,iOS,True,Delhi NCR
470,100098,S100098_614419,2026-03-29 08:56:00,app_open,,,,,iOS,False,Kolkata
471,100099,S100099_740234,2026-01-13 05:28:00,app_open,,,,,Web,True,Pune
472,100099,S100099_740234,2026-01-13 05:28:47,search,2101.0,Household Care,660.68,,Web,True,Pune
473,100099,S100099_740234,2026-01-13 05:30:18,product_view,2033.0,Dairy & Breakfast,205.44,,Web,True,Pune
474,100099,S100099_189940,2026-03-02 05:03:00,app_open,,,,,iOS,False,Pune
475,100099,S100099_189940,2026-03-02 05:03:30,search,2200.0,Electronics,954.93,,iOS,False,Pune
476,100099,S100099_189940,2026-03-02 05:04:13,product_view,2084.0,Personal Care,119.45,,iOS,False,Pune
